timestamp,PT_pt_face_amount,PT_cash,PT_pt_price,PT_implied_yield,PT_seconds_to_expiry,PT_pool_liquidity,PT_balance,net_balance
2025-11-19 20:00:00+00:00,0.0,10095.435730140833,0.9987049965776865,0.066,619200.0,83224030.2566,10095.435730140833,10095.435730140833
2025-11-19 21:00:00+00:00,0.0,10095.511739581649,0.9987125256673511,0.066,615600.0,83230145.1189,10095.511739581649,10095.511739581649
2025-11-19 22:00:00+00:00,0.0,10095.587749594746,0.9987200547570158,0.066,612000.0,83232568.2357,10095.587749594746,10095.587749594746
2025-11-19 23:00:00+00:00,0.0,10095.66376018013,0.9987275838466804,0.066,608400.0,83229356.6655,10095.66376018013,10095.66376018013
2025-11-20 00:00:00+00:00,0.0,10095.739771337805,0.998735112936345,0.066,604800.0,83241944.4746,10095.739771337805,10095.739771337805
2025-11-20 01:00:00+00:00,0.0,10095.815783067774,0.9987426420260096,0.066,601200.0,83259284.411,10095.815783067774,10095.815783067774
2025-11-20 02:00:00+00:00,0.0,10095.891795370042,0.9987501711156742,0.066,597600.0,83201788.9667,10095.891795370042,10095.891795370042
2025-11-20 03:00:00+00:00,0.0,10095.96757790257,0.9987614647501711,0.0658,594000.0,83187841.7485,10095.96757790257,10095.96757790257
2025-11-20 04:00:00+00:00,0.0,10096.043361003942,0.9987689710244125,0.0658,590400.0,83191807.4425,10096.043361003942,10096.043361003942
2025-11-20 05:00:00+00:00,0.0,10096.119144674163,0.9987764772986539,0.0658,586800.0,83177848.0681,10096.119144674163,10096.119144674163
2025-11-20 06:00:00+00:00,0.0,10096.194928913237,0.9987839835728953,0.0658,583200.0,83178401.0447,10096.194928913237,10096.194928913237
2025-11-20 07:00:00+00:00,0.0,10096.270713721167,0.9987914898471366,0.0658,579600.0,83023179.8858,10096.270713721167,10096.270713721167
2025-11-20 08:00:00+00:00,0.0,10096.346729448649,0.9987953456536619,0.066,576000.0,83090479.6986,10096.346729448649,10096.346729448649
2025-11-20 09:00:00+00:00,0.0,10096.42274574846,0.9988028747433265,0.066,572400.0,83081594.1845,10096.42274574846,10096.42274574846
2025-11-20 10:00:00+00:00,0.0,10096.498992974763,0.9988067989961213,0.0662,568800.0,83069722.9217,10096.498992974763,10096.498992974763
2025-11-20 11:00:00+00:00,0.0,10096.575240776878,0.9988143509012092,0.0662,565200.0,83091823.0508,10096.575240776878,10096.575240776878
2025-11-20 12:00:00+00:00,0.0,10096.651949870084,0.9988147843942505,0.0666,561600.0,83084655.3319,10096.651949870084,10096.651949870084
2025-11-20 13:00:00+00:00,0.0,10096.728659546088,0.9988223819301848,0.0666,558000.0,83057840.0841,10096.728659546088,10096.728659546088
2025-11-20 14:00:00+00:00,0.0,10096.805369804897,0.9988299794661191,0.0666,554400.0,83089914.1892,10096.805369804897,10096.805369804897
2025-11-20 15:00:00+00:00,0.0,10096.882080646516,0.9988375770020533,0.0666,550800.0,83069256.5827,10096.882080646516,10096.882080646516
2025-11-20 16:00:00+00:00,0.0,10096.958792070947,0.9988451745379877,0.0666,547200.0,83069566.5408,10096.958792070947,10096.958792070947
2025-11-20 17:00:00+00:00,0.0,10097.035504078198,0.998852772073922,0.0666,543600.0,83057074.0976,10097.035504078198,10097.035504078198
2025-11-20 18:00:00+00:00,0.0,10097.11221666827,0.9988603696098562,0.0666,540000.0,83081133.4002,10097.11221666827,10097.11221666827
2025-11-20 19:00:00+00:00,0.0,10097.189045026114,0.9988662673967602,0.0667,536400.0,82842426.2341,10097.189045026114,10097.189045026114
2025-11-20 20:00:00+00:00,0.0,10097.266219526002,0.9988688113164499,0.067,532800.0,82847385.2681,10097.266219526002,10097.266219526002
2025-11-20 21:00:00+00:00,0.0,10097.343394615747,0.9988764544832307,0.067,529200.0,82788457.7511,10097.343394615747,10097.343394615747
2025-11-20 22:00:00+00:00,0.0,10097.420800670518,0.9988807665982204,0.0672,525600.0,82610358.4473,10097.420800670518,10097.420800670518
2025-11-20 23:00:00+00:00,0.0,10097.497285810965,0.9989016655258955,0.0664,522000.0,82611790.7002,10097.497285810965,10097.497285810965
2025-11-21 00:00:00+00:00,0.0,10097.573771530766,0.9989092402464066,0.0664,518400.0,82605010.6588,10097.573771530766,10097.573771530766
2025-11-21 01:00:00+00:00,0.0,10097.650257829926,0.9989168149669176,0.0664,514800.0,82626543.4296,10097.650257829926,10097.650257829926
2025-11-21 02:00:00+00:00,0.0,10097.726744708447,0.9989243896874287,0.0664,511200.0,82669234.3946,10097.726744708447,10097.726744708447
2025-11-21 03:00:00+00:00,0.0,10097.80438408588,0.9989158795345654,0.0674,507600.0,82462092.983,10097.80438408588,10097.80438408588
2025-11-21 04:00:00+00:00,0.0,10097.885019074118,0.9988820442619211,0.07,504000.0,82460288.662,10097.885019074118,10097.885019074118
2025-11-21 05:00:00+00:00,0.0,10097.965654706257,0.9988900296600502,0.07,500400.0,82451580.6606,10097.965654706257,10097.965654706257
2025-11-21 06:00:00+00:00,0.0,10098.046290982304,0.9988980150581793,0.07,496800.0,82543554.9606,10098.046290982304,10098.046290982304
2025-11-21 07:00:00+00:00,0.0,10098.126927902264,0.9989060004563085,0.07,493200.0,82516446.2046,10098.126927902264,10098.126927902264
2025-11-21 08:00:00+00:00,0.0,10098.207795859182,0.9989108829568788,0.0702,489600.0,82458389.2382,10098.207795859182,10098.207795859182
2025-11-21 09:00:00+00:00,0.0,10098.28877966115,0.9989173511293634,0.0703,486000.0,82498948.6866,10098.28877966115,10098.28877966115
2025-11-21 10:00:00+00:00,0.0,10098.369764112578,0.9989253707506274,0.0703,482400.0,82433747.6026,10098.369764112578,10098.369764112578
2025-11-21 11:00:00+00:00,0.0,10098.45074921347,0.9989333903718914,0.0703,478800.0,82454683.6293,10098.45074921347,10098.45074921347
2025-11-21 12:00:00+00:00,0.0,10098.53196536426,0.9989383983572895,0.0705,475200.0,82479962.4055,10098.53196536426,10098.53196536426
2025-11-21 13:00:00+00:00,0.0,10098.613297369366,0.9989449463837554,0.0706,471600.0,82240973.4349,10098.613297369366,10098.613297369366
2025-11-21 14:00:00+00:00,0.0,10098.694860433643,0.9989500342231349,0.0708,468000.0,82089562.8251,10098.694860433643,10098.694860433643
2025-11-21 15:00:00+00:00,0.0,10098.776424156677,0.9989581108829568,0.0708,464400.0,82070867.607,10098.776424156677,10098.776424156677
2025-11-21 16:00:00+00:00,0.0,10098.857412518828,0.9989734884782113,0.0703,460800.0,82037137.2918,10098.857412518828,10098.857412518828
2025-11-21 17:00:00+00:00,0.0,10098.938401530475,0.9989815080994753,0.0703,457200.0,82051490.2205,10098.938401530475,10098.938401530475
2025-11-21 18:00:00+00:00,0.0,10099.019736808954,0.9989852156057495,0.0706,453600.0,82055460.9848,10099.019736808954,10099.019736808954
2025-11-21 19:00:00+00:00,0.0,10099.10095753579,0.9989946954140999,0.0705,450000.0,82055655.6617,10099.10095753579,10099.10095753579
2025-11-21 20:00:00+00:00,0.0,10099.182178915838,0.9990027378507871,0.0705,446400.0,82060001.9524,10099.182178915838,10099.182178915838
2025-11-21 21:00:00+00:00,0.0,10099.263400949105,0.9990107802874744,0.0705,442800.0,82058649.4446,10099.263400949105,10099.263400949105
2025-11-21 22:00:00+00:00,0.0,10099.344623635594,0.9990188227241615,0.0705,439200.0,82069946.2422,10099.344623635594,10099.344623635594
2025-11-21 23:00:00+00:00,0.0,10099.425270923257,0.9990337668263747,0.07,435600.0,82070378.596,10099.425270923257,10099.425270923257
2025-11-22 00:00:00+00:00,0.0,10099.50718617956,0.9990266940451745,0.0711,432000.0,82047170.9868,10099.50718617956,10099.50718617956
2025-11-22 01:00:00+00:00,0.0,10099.587373916289,0.9990551676933607,0.0696,428400.0,82032371.5214,10099.587373916289,10099.587373916289
2025-11-22 02:00:00+00:00,0.0,10099.66756228969,0.9990631074606434,0.0696,424800.0,82036887.6698,10099.66756228969,10099.66756228969
2025-11-22 03:00:00+00:00,0.0,10099.747751299767,0.9990710472279261,0.0696,421200.0,82033773.5126,10099.747751299767,10099.747751299767
2025-11-22 04:00:00+00:00,0.0,10099.827940946525,0.9990789869952088,0.0696,417600.0,82033726.2197,10099.827940946525,10099.827940946525
2025-11-22 05:00:00+00:00,0.0,10099.908131229971,0.9990869267624914,0.0696,414000.0,82032514.1092,10099.908131229971,10099.908131229971
2025-11-22 06:00:00+00:00,0.0,10099.98832215011,0.9990948665297741,0.0696,410400.0,82034382.1904,10099.98832215011,10099.98832215011
2025-11-22 07:00:00+00:00,0.0,10100.068513706945,0.9991028062970568,0.0696,406800.0,82032155.7539,10100.068513706945,10100.068513706945
2025-11-22 08:00:00+00:00,0.0,10100.148705900483,0.9991107460643395,0.0696,403200.0,82050359.3169,10100.148705900483,10100.148705900483
2025-11-22 09:00:00+00:00,0.0,10100.22889873073,0.9991186858316222,0.0696,399600.0,82055421.5198,10100.22889873073,10100.22889873073
2025-11-22 10:00:00+00:00,0.0,10100.309207418186,0.9991253707506275,0.0697,396000.0,82050967.5451,10100.309207418186,10100.309207418186
2025-11-22 11:00:00+00:00,0.0,10100.389516744191,0.9991333219256218,0.0697,392400.0,82053894.5157,10100.389516744191,10100.389516744191
2025-11-22 12:00:00+00:00,0.0,10100.46982670875,0.9991412731006161,0.0697,388800.0,82056507.086,10100.46982670875,10100.46982670875
2025-11-22 13:00:00+00:00,0.0,10100.550598204854,0.99914434177504,0.0701,385200.0,82053802.4237,10100.550598204854,10100.550598204854
2025-11-22 14:00:00+00:00,0.0,10100.631370346873,0.9991523385808807,0.0701,381600.0,82092024.1366,10100.631370346873,10100.631370346873
2025-11-22 15:00:00+00:00,0.0,10100.712143134811,0.9991603353867214,0.0701,378000.0,82092046.9807,10100.712143134811,10100.712143134811
2025-11-22 16:00:00+00:00,0.0,10100.792916568673,0.9991683321925622,0.0701,374400.0,82141930.0035,10100.792916568673,10100.792916568673
2025-11-22 17:00:00+00:00,0.0,10100.873690648465,0.9991763289984029,0.0701,370800.0,82052873.1084,10100.873690648465,10100.873690648465
2025-11-22 18:00:00+00:00,0.0,10100.95446537419,0.9991843258042437,0.0701,367200.0,82042484.1316,10100.95446537419,10100.95446537419
